"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","turkID","ExpEndTime","lastInput","responseA","responseB","responses","questions","randomized","N","nA","nB","nAB","pA","pB","pAB","anchored"
"24295","","singlestim-multislider","10","778454","0.0-9.0-40.0","","1476328620891","0","90","10","","","1","12","9","7","5","NA","NA","NA","1"
"55853","","singlestim-multislider","11","834614","0.0-9.0-25.0","","1476328620891","0","90","10","","","0","12","9","7","5","0.8","0.8","0.8","1"
"26239","","singlestim-multislider","12","861162","0.0-9.0-11.0","","1476328620891","0","80","20","","","0","12","9","7","5","0.6","0.8","0.8","1"
"21825","","singlestim-multislider","13","883295","0.0-9.0-35.0","","1476328620891","1","40","60","","","1","12","9","7","5","NA","NA","NA","1"
"8874","","singlestim-multislider","14","892475","0.0-9.0-39.0","","1476328620891","0","90","10","","","1","12","9","7","5","NA","NA","NA","1"
"10638","","singlestim-multislider","15","903422","0.0-9.0-1.0","","1476328620891","1","35","65","","","0","12","9","7","5","0.6","0.6","0.8","1"
"12812","","singlestim-multislider","16","916539","0.0-9.0-31.0","","1476328620891","0","95","5","","","0","12","9","7","5","0.8","0.8","1","1"
"16184","","singlestim-multislider","17","933030","0.0-9.0-18.0","","1476328620891","0","90","10","","","0","12","9","7","5","0.8","0.6","0.8","1"
"14848","","singlestim-multislider","18","948183","0.0-9.0-16.0","","1476328620891","0","85","15","","","0","12","9","7","5","0.8","0.6","0.8","1"
"24585","","singlestim-multislider","19","973073","0.0-9.0-36.0","","1476328620891","0","85","15","","","1","12","9","7","5","NA","NA","NA","1"
"14036","","singlestim-multislider","20","987415","0.0-9.0-24.0","","1476328620891","1","10","90","","","0","12","9","7","5","0.8","0.8","0.8","1"
"10523","","singlestim-multislider","21","998242","0.0-9.0-23.0","","1476328620891","1","5","95","","","0","12","9","7","5","0.8","0.6","1","1"
"46366","","singlestim-multislider","22","1044916","0.0-9.0-2.0","","1476328620891","0","90","10","","","0","12","9","7","5","0.6","0.6","0.8","1"
"12409","","singlestim-multislider","23","1057629","0.0-9.0-33.0","","1476328620891","1","5","95","","","1","12","9","7","5","NA","NA","NA","1"
"16140","","singlestim-multislider","24","1074078","0.0-9.0-21.0","","1476328620891","1","5","95","","","0","12","9","7","5","0.8","0.6","1","1"
"18120","","singlestim-multislider","25","1092503","0.0-9.0-19.0","","1476328620891","1","10","90","","","0","12","9","7","5","0.8","0.6","0.8","1"
"12277","","singlestim-multislider","26","1105090","0.0-9.0-22.0","","1476328620891","0","95","5","","","0","12","9","7","5","0.8","0.6","1","1"
"19483","","singlestim-multislider","27","1124877","0.0-9.0-34.0","","1476328620891","0","80","20","","","1","12","9","7","5","NA","NA","NA","1"
"18559","","singlestim-multislider","28","1143742","0.0-9.0-32.0","","1476328620891","1","10","90","","","1","12","9","7","5","NA","NA","NA","1"
"14747","","singlestim-multislider","29","1158797","0.0-9.0-29.0","","1476328620891","0","95","5","","","0","12","9","7","5","0.8","0.8","1","1"
"34522","","singlestim-multislider","30","1193628","0.0-9.0-5.0","","1476328620891","0","95","5","","","0","12","9","7","5","0.6","0.6","1","1"
"10241","","singlestim-multislider","31","1204180","0.0-9.0-14.0","","1476328620891","0","95","5","","","0","12","9","7","5","0.6","0.8","1","1"
"48529","","singlestim-multislider","32","1253016","0.0-9.0-9.0","","1476328620891","1","10","90","","","0","12","9","7","5","0.6","0.8","0.8","1"
"8350","","singlestim-multislider","33","1261670","0.0-9.0-26.0","","1476328620891","1","10","90","","","0","12","9","7","5","0.8","0.8","0.8","1"
"10266","","singlestim-multislider","34","1272247","0.0-9.0-6.0","","1476328620891","1","5","95","","","0","12","9","7","5","0.6","0.6","1","1"
"14484","","singlestim-multislider","35","1287035","0.0-9.0-4.0","","1476328620891","1","5","95","","","0","12","9","7","5","0.6","0.6","1","1"
"16620","","singlestim-multislider","36","1303961","0.0-9.0-17.0","","1476328620891","1","10","90","","","0","12","9","7","5","0.8","0.6","0.8","1"
"40202","","singlestim-multislider","37","1344472","0.0-9.0-27.0","","1476328620891","0","90","10","","","0","12","9","7","5","0.8","0.8","0.8","1"
"16262","","singlestim-multislider","38","1361043","0.0-9.0-10.0","","1476328620891","0","65","35","","","0","12","9","7","5","0.6","0.8","0.8","1"
"23301","","singlestim-multislider","39","1384652","0.0-9.0-8.0","","1476328620891","1","36","65","","","0","12","9","7","5","0.6","0.8","0.8","1"
"28810","","singlestim-multislider","40","1413772","0.0-9.0-38.0","","1476328620891","0","55","45","","","1","12","9","7","5","NA","NA","NA","1"
"11549","","singlestim-multislider","41","1425632","0.0-9.0-7.0","","1476328620891","0","95","5","","","0","12","9","7","5","0.6","0.6","1","1"
"14650","","singlestim-multislider","42","1440587","0.0-9.0-30.0","","1476328620891","1","5","95","","","0","12","9","7","5","0.8","0.8","1","1"
"14296","","singlestim-multislider","43","1455193","0.0-9.0-3.0","","1476328620891","1","16","85","","","0","12","9","7","5","0.6","0.6","0.8","1"
"21697","","singlestim-multislider","44","1477195","0.0-9.0-15.0","","1476328620891","1","5","95","","","0","12","9","7","5","0.6","0.8","1","1"
"8108","","singlestim-multislider","45","1485611","0.0-9.0-28.0","","1476328620891","1","0","100","","","0","12","9","7","5","0.8","0.8","1","1"
"15820","","singlestim-multislider","46","1501739","0.0-9.0-12.0","","1476328620891","0","90","10","","","0","12","9","7","5","0.6","0.8","1","1"
"12998","","singlestim-multislider","47","1515042","0.0-9.0-13.0","","1476328620891","0","95","5","","","0","12","9","7","5","0.6","0.8","1","1"
"311634","","singlestim-multislider","48","1826984","0.0-9.0-41.0","","1476328620891","0","85","16","","","1","12","9","7","5","NA","NA","NA","1"
"12269","","singlestim-multislider","49","1839560","0.0-9.0-20.0","","1476328620891","0","95","5","","","0","12","9","7","5","0.8","0.6","1","1"
"10148","","singlestim-multislider","50","1850017","0.0-9.0-0.0","","1476328620891","0","90","10","","","0","12","9","7","5","0.6","0.6","0.8","1"
"13516","","singlestim-multislider","51","1863839","0.0-10.0-3.0","","1476328620891","1","10","90","","","0","12","9","7","5","0.6","0.6","0.8","1"
"6612","","singlestim-multislider","52","1870756","0.0-10.0-31.0","","1476328620891","0","95","5","","","0","12","9","7","5","0.8","0.8","1","1"
"8092","","singlestim-multislider","53","1879156","0.0-10.0-19.0","","1476328620891","1","10","90","","","0","12","9","7","5","0.8","0.6","0.8","1"
"15190","","singlestim-multislider","54","1894655","0.0-10.0-2.0","","1476328620891","0","90","10","","","0","12","9","7","5","0.6","0.6","0.8","1"
"16000","","singlestim-multislider","55","1910965","0.0-10.0-29.0","","1476328620891","0","90","10","","","0","12","9","7","5","0.8","0.8","1","1"
"18510","","singlestim-multislider","56","1929781","0.0-10.0-6.0","","1476328620891","1","5","95","","","0","12","9","7","5","0.6","0.6","1","1"
"14209","","singlestim-multislider","57","1944295","0.0-10.0-12.0","","1476328620891","0","90","10","","","0","12","9","7","5","0.6","0.8","1","1"
"17761","","singlestim-multislider","58","1962365","0.0-10.0-7.0","","1476328620891","0","95","5","","","0","12","9","7","5","0.6","0.6","1","1"
"13684","","singlestim-multislider","59","1976358","0.0-10.0-36.0","","1476328620891","0","80","20","","","1","12","9","7","5","NA","NA","NA","1"
"10196","","singlestim-multislider","60","1986862","0.0-10.0-25.0","","1476328620891","0","85","16","","","0","12","9","7","5","0.8","0.8","0.8","1"
"10138","","singlestim-multislider","61","1997307","0.0-10.0-41.0","","1476328620891","1","16","85","","","1","12","9","7","5","NA","NA","NA","1"
"38792","","singlestim-multislider","62","2036405","0.0-10.0-18.0","","1476328620891","0","90","10","","","0","12","9","7","5","0.8","0.6","0.8","1"
"23440","","singlestim-multislider","63","2060151","0.0-10.0-4.0","","1476328620891","1","5","95","","","0","12","9","7","5","0.6","0.6","1","1"
"12913","","singlestim-multislider","64","2073372","0.0-10.0-30.0","","1476328620891","1","5","95","","","0","12","9","7","5","0.8","0.8","1","1"
"54716","","singlestim-multislider","65","2128394","0.0-10.0-23.0","","1476328620891","1","5","95","","","0","12","9","7","5","0.8","0.6","1","1"
"12270","","singlestim-multislider","66","2140973","0.0-10.0-33.0","","1476328620891","1","5","95","","","1","12","9","7","5","NA","NA","NA","1"
"18661","","singlestim-multislider","67","2159943","0.0-10.0-24.0","","1476328620891","1","5","95","","","0","12","9","7","5","0.8","0.8","0.8","1"
"16001","","singlestim-multislider","68","2176249","0.0-10.0-11.0","","1476328620891","1","36","65","","","0","12","9","7","5","0.6","0.8","0.8","1"
"14749","","singlestim-multislider","69","2191303","0.0-10.0-21.0","","1476328620891","1","5","95","","","0","12","9","7","5","0.8","0.6","1","1"
"12660","","singlestim-multislider","70","2204267","0.0-10.0-39.0","","1476328620891","0","90","10","","","1","12","9","7","5","NA","NA","NA","1"
"18620","","singlestim-multislider","71","2223192","0.0-10.0-32.0","","1476328620891","0","60","40","","","1","12","9","7","5","NA","NA","NA","1"
"12053","","singlestim-multislider","72","2235550","0.0-10.0-34.0","","1476328620891","1","40","60","","","1","12","9","7","5","NA","NA","NA","1"
"54103","","singlestim-multislider","73","2289961","0.0-10.0-14.0","","1476328620891","0","70","30","","","0","12","9","7","5","0.6","0.8","1","1"
"9675","","singlestim-multislider","74","2299947","0.0-10.0-9.0","","1476328620891","1","36","65","","","0","12","9","7","5","0.6","0.8","0.8","1"
"8423","","singlestim-multislider","75","2308675","0.0-10.0-28.0","","1476328620891","1","10","90","","","0","12","9","7","5","0.8","0.8","1","1"
"13123","","singlestim-multislider","76","2322105","0.0-10.0-35.0","","1476328620891","1","40","60","","","1","12","9","7","5","NA","NA","NA","1"
"110108","","singlestim-multislider","77","2432520","0.0-10.0-38.0","","1476328620891","0","60","40","","","1","12","9","7","5","NA","NA","NA","1"
"15122","","singlestim-multislider","78","2447948","0.0-10.0-8.0","","1476328620891","1","30","70","","","0","12","9","7","5","0.6","0.8","0.8","1"
"179030","","singlestim-multislider","79","2627287","0.0-10.0-13.0","","1476328620891","1","5","95","","","0","12","9","7","5","0.6","0.8","1","1"
"124908","","singlestim-multislider","80","2752502","0.0-10.0-15.0","","1476328620891","1","5","95","","","0","12","9","7","5","0.6","0.8","1","1"
"41911","","singlestim-multislider","81","2794720","0.0-10.0-5.0","","1476328620891","0","90","10","","","0","12","9","7","5","0.6","0.6","1","1"
"11652","","singlestim-multislider","82","2806681","0.0-10.0-10.0","","1476328620891","0","80","20","","","0","12","9","7","5","0.6","0.8","0.8","1"
"14207","","singlestim-multislider","83","2821193","0.0-10.0-20.0","","1476328620891","0","90","10","","","0","12","9","7","5","0.8","0.6","1","1"
"36473","","singlestim-multislider","84","2857974","0.0-10.0-1.0","","1476328620891","1","10","90","","","0","12","9","7","5","0.6","0.6","0.8","1"
"16351","","singlestim-multislider","85","2874632","0.0-10.0-26.0","","1476328620891","1","10","90","","","0","12","9","7","5","0.8","0.8","0.8","1"
"57969","","singlestim-multislider","86","2932910","0.0-10.0-17.0","","1476328620891","1","20","80","","","0","12","9","7","5","0.8","0.6","0.8","1"
"20850","","singlestim-multislider","87","2954066","0.0-10.0-40.0","","1476328620891","0","65","36","","","1","12","9","7","5","NA","NA","NA","1"
"29563","","singlestim-multislider","88","2983939","0.0-10.0-37.0","","1476328620891","0","70","30","","","1","12","9","7","5","NA","NA","NA","1"
"11516","","singlestim-multislider","89","2995763","0.0-10.0-0.0","","1476328620891","0","70","30","","","0","12","9","7","5","0.6","0.6","0.8","1"
"10325","","singlestim-multislider","90","3006395","0.0-10.0-16.0","","1476328620891","0","70","30","","","0","12","9","7","5","0.8","0.6","0.8","1"
"33479","","singlestim-multislider","91","3040178","0.0-10.0-27.0","","1476328620891","0","75","25","","","0","12","9","7","5","0.8","0.8","0.8","1"
"43939","","singlestim-multislider","92","3084427","0.0-10.0-22.0","","1476328620891","0","90","10","","","0","12","9","7","5","0.8","0.6","1","1"
"9763","32","text","93","3094491","0.0-11.0","","1476328620891","","","","","","","","","","","","","",""
