"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","turkID","ExpEndTime","lastInput","responseA","responseB","responses","questions","randomized","N","nA","nB","nAB","pA","pB","pAB","anchored"
"10832","","singlestim-multislider","10","1230752","0.0-9.0-22.0","","1476381959456","0","0","100","","","0","12","9","7","5","0.8","0.6","1","1"
"18497","","singlestim-multislider","11","1249560","0.0-9.0-37.0","","1476381959456","1","10","90","","","1","12","9","7","5","NA","NA","NA","1"
"11318","","singlestim-multislider","12","1261186","0.0-9.0-27.0","","1476381959456","1","96","4","","","0","12","9","7","5","0.8","0.8","0.8","1"
"14013","","singlestim-multislider","13","1275506","0.0-9.0-25.0","","1476381959456","1","77","23","","","0","12","9","7","5","0.8","0.8","0.8","1"
"6433","","singlestim-multislider","14","1282247","0.0-9.0-4.0","","1476381959456","1","90","10","","","0","12","9","7","5","0.6","0.6","1","1"
"8163","","singlestim-multislider","15","1290715","0.0-9.0-23.0","","1476381959456","1","16","85","","","0","12","9","7","5","0.8","0.6","1","1"
"17375","","singlestim-multislider","16","1308394","0.0-9.0-1.0","","1476381959456","","50","50","","","0","12","9","7","5","0.6","0.6","0.8","1"
"7609","","singlestim-multislider","17","1316311","0.0-9.0-34.0","","1476381959456","0","100","0","","","1","12","9","7","5","NA","NA","NA","1"
"9962","","singlestim-multislider","18","1326578","0.0-9.0-31.0","","1476381959456","0","100","0","","","0","12","9","7","5","0.8","0.8","1","1"
"9361","","singlestim-multislider","19","1336247","0.0-9.0-2.0","","1476381959456","0","90","10","","","0","12","9","7","5","0.6","0.6","0.8","1"
"6151","","singlestim-multislider","20","1342706","0.0-9.0-17.0","","1476381959456","1","8","92","","","0","12","9","7","5","0.8","0.6","0.8","1"
"10126","","singlestim-multislider","21","1353139","0.0-9.0-16.0","","1476381959456","0","80","20","","","0","12","9","7","5","0.8","0.6","0.8","1"
"6174","","singlestim-multislider","22","1359623","0.0-9.0-14.0","","1476381959456","0","81","19","","","0","12","9","7","5","0.6","0.8","1","1"
"8167","","singlestim-multislider","23","1368100","0.0-9.0-18.0","","1476381959456","0","82","18","","","0","12","9","7","5","0.8","0.6","0.8","1"
"11143","","singlestim-multislider","24","1379550","0.0-9.0-35.0","","1476381959456","1","17","83","","","1","12","9","7","5","NA","NA","NA","1"
"8922","","singlestim-multislider","25","1388782","0.0-9.0-0.0","","1476381959456","","50","50","","","0","12","9","7","5","0.6","0.6","0.8","1"
"4573","","singlestim-multislider","26","1393662","0.0-9.0-11.0","","1476381959456","","50","50","","","0","12","9","7","5","0.6","0.8","0.8","1"
"6719","","singlestim-multislider","27","1400689","0.0-9.0-26.0","","1476381959456","1","0","100","","","0","12","9","7","5","0.8","0.8","0.8","1"
"3684","","singlestim-multislider","28","1404680","0.0-9.0-32.0","","1476381959456","","50","50","","","1","12","9","7","5","NA","NA","NA","1"
"10094","","singlestim-multislider","29","1415082","0.0-9.0-6.0","","1476381959456","","50","50","","","0","12","9","7","5","0.6","0.6","1","1"
"11052","","singlestim-multislider","30","1426442","0.0-9.0-28.0","","1476381959456","1","35","65","","","0","12","9","7","5","0.8","0.8","1","1"
"5627","","singlestim-multislider","31","1432375","0.0-9.0-39.0","","1476381959456","1","20","80","","","1","12","9","7","5","NA","NA","NA","1"
"3813","","singlestim-multislider","32","1436495","0.0-9.0-20.0","","1476381959456","0","87","13","","","0","12","9","7","5","0.8","0.6","1","1"
"9561","","singlestim-multislider","33","1446363","0.0-9.0-15.0","","1476381959456","1","19","81","","","0","12","9","7","5","0.6","0.8","1","1"
"4514","","singlestim-multislider","34","1451183","0.0-9.0-41.0","","1476381959456","0","93","7","","","1","12","9","7","5","NA","NA","NA","1"
"2650","","singlestim-multislider","35","1454143","0.0-9.0-21.0","","1476381959456","1","14","86","","","0","12","9","7","5","0.8","0.6","1","1"
"2126","","singlestim-multislider","36","1456573","0.0-9.0-10.0","","1476381959456","0","83","17","","","0","12","9","7","5","0.6","0.8","0.8","1"
"3911","","singlestim-multislider","37","1460789","0.0-9.0-30.0","","1476381959456","1","22","78","","","0","12","9","7","5","0.8","0.8","1","1"
"3717","","singlestim-multislider","38","1464814","0.0-9.0-9.0","","1476381959456","0","85","15","","","0","12","9","7","5","0.6","0.8","0.8","1"
"9308","","singlestim-multislider","39","1474428","0.0-9.0-40.0","","1476381959456","0","81","19","","","1","12","9","7","5","NA","NA","NA","1"
"4920","","singlestim-multislider","40","1479650","0.0-9.0-7.0","","1476381959456","0","89","11","","","0","12","9","7","5","0.6","0.6","1","1"
"5837","","singlestim-multislider","41","1485796","0.0-9.0-36.0","","1476381959456","","50","50","","","1","12","9","7","5","NA","NA","NA","1"
"6516","","singlestim-multislider","42","1492619","0.0-9.0-19.0","","1476381959456","1","36","64","","","0","12","9","7","5","0.8","0.6","0.8","1"
"1366","","singlestim-multislider","43","1494294","0.0-9.0-5.0","","1476381959456","1","37","63","","","0","12","9","7","5","0.6","0.6","1","1"
"807","","singlestim-multislider","44","1495407","0.0-9.0-12.0","","1476381959456","1","36","64","","","0","12","9","7","5","0.6","0.8","1","1"
"855","","singlestim-multislider","45","1496570","0.0-9.0-24.0","","1476381959456","1","35","66","","","0","12","9","7","5","0.8","0.8","0.8","1"
"1384","","singlestim-multislider","46","1498264","0.0-9.0-3.0","","1476381959456","1","33","67","","","0","12","9","7","5","0.6","0.6","0.8","1"
"1223","","singlestim-multislider","47","1499795","0.0-9.0-29.0","","1476381959456","1","30","70","","","0","12","9","7","5","0.8","0.8","1","1"
"993","","singlestim-multislider","48","1501098","0.0-9.0-38.0","","1476381959456","1","28","72","","","1","12","9","7","5","NA","NA","NA","1"
"935","","singlestim-multislider","49","1502341","0.0-9.0-8.0","","1476381959456","0","69","31","","","0","12","9","7","5","0.6","0.8","0.8","1"
"995","","singlestim-multislider","50","1503644","0.0-9.0-33.0","","1476381959456","0","71","29","","","1","12","9","7","5","NA","NA","NA","1"
"858","","singlestim-multislider","51","1504812","0.0-10.0-14.0","","1476381959456","0","71","29","","","0","12","9","7","5","0.6","0.8","1","1"
"1487","","singlestim-multislider","52","1506608","0.0-10.0-21.0","","1476381959456","0","76","24","","","0","12","9","7","5","0.8","0.6","1","1"
"932","","singlestim-multislider","53","1507848","0.0-10.0-26.0","","1476381959456","0","75","26","","","0","12","9","7","5","0.8","0.8","0.8","1"
"1011","","singlestim-multislider","54","1509171","0.0-10.0-6.0","","1476381959456","0","72","28","","","0","12","9","7","5","0.6","0.6","1","1"
"1045","","singlestim-multislider","55","1510528","0.0-10.0-11.0","","1476381959456","0","74","26","","","0","12","9","7","5","0.6","0.8","0.8","1"
"1175","","singlestim-multislider","56","1512014","0.0-10.0-39.0","","1476381959456","0","84","16","","","1","12","9","7","5","NA","NA","NA","1"
"840","","singlestim-multislider","57","1513166","0.0-10.0-13.0","","1476381959456","0","73","27","","","0","12","9","7","5","0.6","0.8","1","1"
"1694","","singlestim-multislider","58","1515169","0.0-10.0-2.0","","1476381959456","1","27","73","","","0","12","9","7","5","0.6","0.6","0.8","1"
"835","","singlestim-multislider","59","1516312","0.0-10.0-5.0","","1476381959456","0","67","33","","","0","12","9","7","5","0.6","0.6","1","1"
"891","","singlestim-multislider","60","1517513","0.0-10.0-28.0","","1476381959456","0","24","76","","","0","12","9","7","5","0.8","0.8","1","1"
"943","","singlestim-multislider","61","1518762","0.0-10.0-30.0","","1476381959456","0","62","38","","","0","12","9","7","5","0.8","0.8","1","1"
"1122","","singlestim-multislider","62","1520192","0.0-10.0-3.0","","1476381959456","1","35","65","","","0","12","9","7","5","0.6","0.6","0.8","1"
"849","","singlestim-multislider","63","1521351","0.0-10.0-37.0","","1476381959456","0","71","29","","","1","12","9","7","5","NA","NA","NA","1"
"825","","singlestim-multislider","64","1522487","0.0-10.0-41.0","","1476381959456","0","66","34","","","1","12","9","7","5","NA","NA","NA","1"
"972","","singlestim-multislider","65","1523768","0.0-10.0-24.0","","1476381959456","1","74","26","","","0","12","9","7","5","0.8","0.8","0.8","1"
"1716","","singlestim-multislider","66","1525798","0.0-10.0-15.0","","1476381959456","1","28","72","","","0","12","9","7","5","0.6","0.8","1","1"
"889","","singlestim-multislider","67","1526996","0.0-10.0-23.0","","1476381959456","0","79","21","","","0","12","9","7","5","0.8","0.6","1","1"
"850","","singlestim-multislider","68","1528155","0.0-10.0-8.0","","1476381959456","0","25","75","","","0","12","9","7","5","0.6","0.8","0.8","1"
"868","","singlestim-multislider","69","1529333","0.0-10.0-17.0","","1476381959456","0","72","28","","","0","12","9","7","5","0.8","0.6","0.8","1"
"834","","singlestim-multislider","70","1530475","0.0-10.0-20.0","","1476381959456","1","24","76","","","0","12","9","7","5","0.8","0.6","1","1"
"867","","singlestim-multislider","71","1531653","0.0-10.0-22.0","","1476381959456","0","25","75","","","0","12","9","7","5","0.8","0.6","1","1"
"898","","singlestim-multislider","72","1532860","0.0-10.0-40.0","","1476381959456","0","26","75","","","1","12","9","7","5","NA","NA","NA","1"
"851","","singlestim-multislider","73","1534028","0.0-10.0-38.0","","1476381959456","0","21","79","","","1","12","9","7","5","NA","NA","NA","1"
"1026","","singlestim-multislider","74","1535364","0.0-10.0-1.0","","1476381959456","0","21","79","","","0","12","9","7","5","0.6","0.6","0.8","1"
"973","","singlestim-multislider","75","1536646","0.0-10.0-27.0","","1476381959456","0","25","75","","","0","12","9","7","5","0.8","0.8","0.8","1"
"960","","singlestim-multislider","76","1537916","0.0-10.0-7.0","","1476381959456","0","82","19","","","0","12","9","7","5","0.6","0.6","1","1"
"843","","singlestim-multislider","77","1539065","0.0-10.0-16.0","","1476381959456","0","82","18","","","0","12","9","7","5","0.8","0.6","0.8","1"
"966","","singlestim-multislider","78","1540342","0.0-10.0-4.0","","1476381959456","0","80","21","","","0","12","9","7","5","0.6","0.6","1","1"
"1517","","singlestim-multislider","79","1542168","0.0-10.0-12.0","","1476381959456","1","16","84","","","0","12","9","7","5","0.6","0.8","1","1"
"952","","singlestim-multislider","80","1543429","0.0-10.0-29.0","","1476381959456","1","21","79","","","0","12","9","7","5","0.8","0.8","1","1"
"2005","","singlestim-multislider","81","1545744","0.0-10.0-35.0","","1476381959456","1","28","72","","","1","12","9","7","5","NA","NA","NA","1"
"1002","","singlestim-multislider","82","1547054","0.0-10.0-10.0","","1476381959456","0","80","20","","","0","12","9","7","5","0.6","0.8","0.8","1"
"5857","","singlestim-multislider","83","1553222","0.0-10.0-25.0","","1476381959456","1","49","51","","","0","12","9","7","5","0.8","0.8","0.8","1"
"538","","singlestim-multislider","84","1554068","0.0-10.0-36.0","","1476381959456","1","47","53","","","1","12","9","7","5","NA","NA","NA","1"
"475","","singlestim-multislider","85","1554851","0.0-10.0-18.0","","1476381959456","1","49","51","","","0","12","9","7","5","0.8","0.6","0.8","1"
"652","","singlestim-multislider","86","1555812","0.0-10.0-31.0","","1476381959456","1","44","56","","","0","12","9","7","5","0.8","0.8","1","1"
"530","","singlestim-multislider","87","1556654","0.0-10.0-0.0","","1476381959456","1","46","54","","","0","12","9","7","5","0.6","0.6","0.8","1"
"540","","singlestim-multislider","88","1557506","0.0-10.0-34.0","","1476381959456","1","45","55","","","1","12","9","7","5","NA","NA","NA","1"
"538","","singlestim-multislider","89","1558354","0.0-10.0-33.0","","1476381959456","1","45","55","","","1","12","9","7","5","NA","NA","NA","1"
"508","","singlestim-multislider","90","1559172","0.0-10.0-32.0","","1476381959456","1","45","55","","","1","12","9","7","5","NA","NA","NA","1"
"480","","singlestim-multislider","91","1559960","0.0-10.0-9.0","","1476381959456","1","47","53","","","0","12","9","7","5","0.6","0.8","0.8","1"
"563","","singlestim-multislider","92","1560834","0.0-10.0-19.0","","1476381959456","1","44","56","","","0","12","9","7","5","0.8","0.6","0.8","1"
"4776","32","text","93","1565912","0.0-11.0","","1476381959456","","","","","","","","","","","","","",""
