"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","turkID","ExpEndTime","lastInput","responseA","responseB","responses","questions","randomized","N","nA","nB","nAB","pA","pB","pAB","anchored"
"12907","","singlestim-multislider","10","281367","0.0-9.0-38.0","","1476649804672","1","20","80","","","1","12","9","7","5","NA","NA","NA","1"
"11268","","singlestim-multislider","11","292955","0.0-9.0-3.0","","1476649804672","1","20","80","","","0","12","9","7","5","0.6","0.6","0.8","1"
"8974","","singlestim-multislider","12","302234","0.0-9.0-19.0","","1476649804672","1","15","85","","","0","12","9","7","5","0.8","0.6","0.8","1"
"5595","","singlestim-multislider","13","308129","0.0-9.0-12.0","","1476649804672","1","0","100","","","0","12","9","7","5","0.6","0.8","1","1"
"16525","","singlestim-multislider","14","324959","0.0-9.0-1.0","","1476649804672","1","31","70","","","0","12","9","7","5","0.6","0.6","0.8","1"
"8650","","singlestim-multislider","15","333931","0.0-9.0-8.0","","1476649804672","0","76","24","","","0","12","9","7","5","0.6","0.8","0.8","1"
"17361","","singlestim-multislider","16","351597","0.0-9.0-36.0","","1476649804672","1","31","69","","","1","12","9","7","5","NA","NA","NA","1"
"12349","","singlestim-multislider","17","364246","0.0-9.0-14.0","","1476649804672","0","85","15","","","0","12","9","7","5","0.6","0.8","1","1"
"7113","","singlestim-multislider","18","371669","0.0-9.0-23.0","","1476649804672","1","0","100","","","0","12","9","7","5","0.8","0.6","1","1"
"20694","","singlestim-multislider","19","392668","0.0-9.0-21.0","","1476649804672","1","20","80","","","0","12","9","7","5","0.8","0.6","1","1"
"29827","","singlestim-multislider","20","422800","0.0-9.0-9.0","","1476649804672","1","19","81","","","0","12","9","7","5","0.6","0.8","0.8","1"
"9695","","singlestim-multislider","21","432800","0.0-9.0-27.0","","1476649804672","0","76","24","","","0","12","9","7","5","0.8","0.8","0.8","1"
"14395","","singlestim-multislider","22","447510","0.0-9.0-0.0","","1476649804672","0","85","16","","","0","12","9","7","5","0.6","0.6","0.8","1"
"8251","","singlestim-multislider","23","456076","0.0-9.0-20.0","","1476649804672","0","100","0","","","0","12","9","7","5","0.8","0.6","1","1"
"6811","","singlestim-multislider","24","463192","0.0-9.0-10.0","","1476649804672","0","84","16","","","0","12","9","7","5","0.6","0.8","0.8","1"
"16656","","singlestim-multislider","25","480148","0.0-9.0-28.0","","1476649804672","1","9","91","","","0","12","9","7","5","0.8","0.8","1","1"
"11265","","singlestim-multislider","26","491721","0.0-9.0-15.0","","1476649804672","1","50","50","","","0","12","9","7","5","0.6","0.8","1","1"
"10452","","singlestim-multislider","27","502478","0.0-9.0-22.0","","1476649804672","0","88","13","","","0","12","9","7","5","0.8","0.6","1","1"
"4350","","singlestim-multislider","28","507130","0.0-9.0-2.0","","1476649804672","0","79","21","","","0","12","9","7","5","0.6","0.6","0.8","1"
"6985","","singlestim-multislider","29","514420","0.0-9.0-5.0","","1476649804672","0","100","0","","","0","12","9","7","5","0.6","0.6","1","1"
"18341","","singlestim-multislider","30","533079","0.0-9.0-40.0","","1476649804672","0","59","41","","","1","12","9","7","5","NA","NA","NA","1"
"9217","","singlestim-multislider","31","542596","0.0-9.0-35.0","","1476649804672","1","28","72","","","1","12","9","7","5","NA","NA","NA","1"
"4195","","singlestim-multislider","32","547104","0.0-9.0-33.0","","1476649804672","1","39","61","","","1","12","9","7","5","NA","NA","NA","1"
"8827","","singlestim-multislider","33","556236","0.0-9.0-32.0","","1476649804672","","50","50","","","1","12","9","7","5","NA","NA","NA","1"
"3842","","singlestim-multislider","34","560391","0.0-9.0-11.0","","1476649804672","0","93","8","","","0","12","9","7","5","0.6","0.8","0.8","1"
"5067","","singlestim-multislider","35","565763","0.0-9.0-13.0","","1476649804672","1","31","70","","","0","12","9","7","5","0.6","0.8","1","1"
"5795","","singlestim-multislider","36","571871","0.0-9.0-34.0","","1476649804672","1","40","60","","","1","12","9","7","5","NA","NA","NA","1"
"3475","","singlestim-multislider","37","575661","0.0-9.0-37.0","","1476649804672","1","38","62","","","1","12","9","7","5","NA","NA","NA","1"
"3020","","singlestim-multislider","38","578996","0.0-9.0-29.0","","1476649804672","0","90","10","","","0","12","9","7","5","0.8","0.8","1","1"
"6185","","singlestim-multislider","39","585492","0.0-9.0-26.0","","1476649804672","1","24","76","","","0","12","9","7","5","0.8","0.8","0.8","1"
"11158","","singlestim-multislider","40","596965","0.0-9.0-17.0","","1476649804672","1","30","70","","","0","12","9","7","5","0.8","0.6","0.8","1"
"4367","","singlestim-multislider","41","601640","0.0-9.0-6.0","","1476649804672","1","19","81","","","0","12","9","7","5","0.6","0.6","1","1"
"8102","","singlestim-multislider","42","610050","0.0-9.0-25.0","","1476649804672","1","36","65","","","0","12","9","7","5","0.8","0.8","0.8","1"
"9323","","singlestim-multislider","43","619681","0.0-9.0-24.0","","1476649804672","1","72","28","","","0","12","9","7","5","0.8","0.8","0.8","1"
"19742","","singlestim-multislider","44","639723","0.0-9.0-41.0","","1476649804672","","50","50","","","1","12","9","7","5","NA","NA","NA","1"
"4618","","singlestim-multislider","45","644668","0.0-9.0-31.0","","1476649804672","0","87","13","","","0","12","9","7","5","0.8","0.8","1","1"
"6407","","singlestim-multislider","46","651390","0.0-9.0-7.0","","1476649804672","0","91","9","","","0","12","9","7","5","0.6","0.6","1","1"
"6233","","singlestim-multislider","47","657928","0.0-9.0-39.0","","1476649804672","0","84","16","","","1","12","9","7","5","NA","NA","NA","1"
"8719","","singlestim-multislider","48","666949","0.0-9.0-4.0","","1476649804672","1","32","68","","","0","12","9","7","5","0.6","0.6","1","1"
"8308","","singlestim-multislider","49","675559","0.0-9.0-30.0","","1476649804672","1","26","74","","","0","12","9","7","5","0.8","0.8","1","1"
"2892","","singlestim-multislider","50","678756","0.0-9.0-18.0","","1476649804672","0","66","34","","","0","12","9","7","5","0.8","0.6","0.8","1"
"3562","","singlestim-multislider","51","682623","0.0-10.0-30.0","","1476649804672","0","57","43","","","0","12","9","7","5","0.8","0.8","1","1"
"7712","","singlestim-multislider","52","690640","0.0-10.0-32.0","","1476649804672","0","63","37","","","1","12","9","7","5","NA","NA","NA","1"
"3105","","singlestim-multislider","53","694050","0.0-10.0-40.0","","1476649804672","0","80","20","","","1","12","9","7","5","NA","NA","NA","1"
"19335","","singlestim-multislider","54","713690","0.0-10.0-5.0","","1476649804672","0","73","27","","","0","12","9","7","5","0.6","0.6","1","1"
"5077","","singlestim-multislider","55","719072","0.0-10.0-2.0","","1476649804672","0","89","11","","","0","12","9","7","5","0.6","0.6","0.8","1"
"5720","","singlestim-multislider","56","725095","0.0-10.0-14.0","","1476649804672","0","75","25","","","0","12","9","7","5","0.6","0.8","1","1"
"8140","","singlestim-multislider","57","733555","0.0-10.0-34.0","","1476649804672","1","50","50","","","1","12","9","7","5","NA","NA","NA","1"
"6105","","singlestim-multislider","58","739962","0.0-10.0-9.0","","1476649804672","1","40","60","","","0","12","9","7","5","0.6","0.8","0.8","1"
"9015","","singlestim-multislider","59","749290","0.0-10.0-15.0","","1476649804672","1","0","100","","","0","12","9","7","5","0.6","0.8","1","1"
"10211","","singlestim-multislider","60","759801","0.0-10.0-36.0","","1476649804672","1","34","66","","","1","12","9","7","5","NA","NA","NA","1"
"13781","","singlestim-multislider","61","773889","0.0-10.0-1.0","","1476649804672","1","26","74","","","0","12","9","7","5","0.6","0.6","0.8","1"
"7187","","singlestim-multislider","62","781379","0.0-10.0-17.0","","1476649804672","1","35","65","","","0","12","9","7","5","0.8","0.6","0.8","1"
"11465","","singlestim-multislider","63","793149","0.0-10.0-8.0","","1476649804672","1","21","79","","","0","12","9","7","5","0.6","0.8","0.8","1"
"12736","","singlestim-multislider","64","806193","0.0-10.0-18.0","","1476649804672","0","93","7","","","0","12","9","7","5","0.8","0.6","0.8","1"
"10594","","singlestim-multislider","65","817109","0.0-10.0-21.0","","1476649804672","1","22","78","","","0","12","9","7","5","0.8","0.6","1","1"
"8827","","singlestim-multislider","66","826241","0.0-10.0-24.0","","1476649804672","1","23","77","","","0","12","9","7","5","0.8","0.8","0.8","1"
"8857","","singlestim-multislider","67","835401","0.0-10.0-28.0","","1476649804672","1","0","100","","","0","12","9","7","5","0.8","0.8","1","1"
"5757","","singlestim-multislider","68","841463","0.0-10.0-12.0","","1476649804672","0","100","0","","","0","12","9","7","5","0.6","0.8","1","1"
"5870","","singlestim-multislider","69","847651","0.0-10.0-0.0","","1476649804672","1","37","63","","","0","12","9","7","5","0.6","0.6","0.8","1"
"9398","","singlestim-multislider","70","857351","0.0-10.0-39.0","","1476649804672","0","57","43","","","1","12","9","7","5","NA","NA","NA","1"
"8188","","singlestim-multislider","71","865851","0.0-10.0-38.0","","1476649804672","1","37","63","","","1","12","9","7","5","NA","NA","NA","1"
"4848","","singlestim-multislider","72","871006","0.0-10.0-11.0","","1476649804672","1","64","36","","","0","12","9","7","5","0.6","0.8","0.8","1"
"6880","","singlestim-multislider","73","878201","0.0-10.0-7.0","","1476649804672","0","100","0","","","0","12","9","7","5","0.6","0.6","1","1"
"7085","","singlestim-multislider","74","885588","0.0-10.0-4.0","","1476649804672","1","0","100","","","0","12","9","7","5","0.6","0.6","1","1"
"12875","","singlestim-multislider","75","898781","0.0-10.0-10.0","","1476649804672","0","72","28","","","0","12","9","7","5","0.6","0.8","0.8","1"
"5095","","singlestim-multislider","76","904184","0.0-10.0-31.0","","1476649804672","0","100","0","","","0","12","9","7","5","0.8","0.8","1","1"
"5675","","singlestim-multislider","77","910167","0.0-10.0-41.0","","1476649804672","1","33","67","","","1","12","9","7","5","NA","NA","NA","1"
"4882","","singlestim-multislider","78","915351","0.0-10.0-26.0","","1476649804672","1","16","84","","","0","12","9","7","5","0.8","0.8","0.8","1"
"3182","","singlestim-multislider","79","918841","0.0-10.0-6.0","","1476649804672","1","30","70","","","0","12","9","7","5","0.6","0.6","1","1"
"8190","","singlestim-multislider","80","927336","0.0-10.0-20.0","","1476649804672","0","100","0","","","0","12","9","7","5","0.8","0.6","1","1"
"7360","","singlestim-multislider","81","935004","0.0-10.0-33.0","","1476649804672","1","15","85","","","1","12","9","7","5","NA","NA","NA","1"
"5581","","singlestim-multislider","82","940897","0.0-10.0-16.0","","1476649804672","0","70","30","","","0","12","9","7","5","0.8","0.6","0.8","1"
"8968","","singlestim-multislider","83","950167","0.0-10.0-23.0","","1476649804672","1","0","100","","","0","12","9","7","5","0.8","0.6","1","1"
"6155","","singlestim-multislider","84","956627","0.0-10.0-22.0","","1476649804672","0","100","0","","","0","12","9","7","5","0.8","0.6","1","1"
"8045","","singlestim-multislider","85","964977","0.0-10.0-13.0","","1476649804672","1","0","100","","","0","12","9","7","5","0.6","0.8","1","1"
"8527","","singlestim-multislider","86","973809","0.0-10.0-19.0","","1476649804672","0","76","24","","","0","12","9","7","5","0.8","0.6","0.8","1"
"5235","","singlestim-multislider","87","979347","0.0-10.0-3.0","","1476649804672","1","30","70","","","0","12","9","7","5","0.6","0.6","0.8","1"
"4007","","singlestim-multislider","88","983659","0.0-10.0-25.0","","1476649804672","0","73","27","","","0","12","9","7","5","0.8","0.8","0.8","1"
"4863","","singlestim-multislider","89","988827","0.0-10.0-27.0","","1476649804672","0","86","14","","","0","12","9","7","5","0.8","0.8","0.8","1"
"8200","","singlestim-multislider","90","997342","0.0-10.0-37.0","","1476649804672","0","69","31","","","1","12","9","7","5","NA","NA","NA","1"
"7949","","singlestim-multislider","91","1005591","0.0-10.0-29.0","","1476649804672","0","100","0","","","0","12","9","7","5","0.8","0.8","1","1"
"14160","","singlestim-multislider","92","1020064","0.0-10.0-35.0","","1476649804672","1","50","50","","","1","12","9","7","5","NA","NA","NA","1"
"9362","32","text","93","1029726","0.0-11.0","","1476649804672","","","","","","","","","","","","","",""
